Match Date,Team,Runs Scored,Runs Conceded,Win,win_pct_last_10,avg_runs_scored_last_10,avg_runs_conceded_last_10
2018-10-28,Pakistan,150.0,117.0,1,0.9,166.4,129.9
2018-10-28,Australia,117.0,150.0,0,0.4,148.6,156.7
2018-10-31,Pakistan,148.0,146.0,1,0.9,160.8,128.9
2018-10-31,New Zealand,146.0,148.0,0,0.3,170.9,159.9
2018-11-02,New Zealand,153.0,154.0,0,0.2,161.9,162.9
2018-11-02,Pakistan,154.0,153.0,1,0.9,159.6,136.0
2018-11-04,West Indies,109.0,110.0,0,0.2,129.5,172.7
2018-11-04,India,110.0,109.0,1,0.9,168.0,143.3
2018-11-04,Pakistan,166.0,119.0,1,0.9,158.0,137.1
2018-11-04,New Zealand,119.0,166.0,0,0.1,163.2,169.0
2018-11-06,India,195.0,124.0,1,0.9,173.5,141.8
2018-11-06,West Indies,124.0,195.0,0,0.2,127.9,173.5
2018-11-11,West Indies,181.0,182.0,0,0.2,133.6,167.4
2018-11-11,India,182.0,181.0,1,0.9,176.4,144.7
2018-11-17,South Africa,108.0,87.0,1,0.6,161.1,150.4
2018-11-17,Australia,87.0,108.0,0,0.4,138.0,145.4
2018-11-21,Australia,158.0,169.0,1,0.4,142.1,150.7
2018-11-21,India,169.0,158.0,0,0.8,175.7,144.6
2018-11-25,India,168.0,164.0,1,0.8,175.7,144.4
2018-11-25,Australia,164.0,168.0,0,0.3,135.6,154.6
2018-12-17,Bangladesh,129.0,130.0,0,0.3,151.2,146.7
2018-12-17,West Indies,130.0,129.0,1,0.3,140.6,160.0
2018-12-20,Bangladesh,211.0,175.0,1,0.4,156.4,146.6
2018-12-20,West Indies,175.0,211.0,0,0.3,145.8,160.6
2018-12-22,West Indies,190.0,140.0,1,0.4,149.5,159.2
2018-12-22,Bangladesh,140.0,190.0,0,0.3,154.4,149.7
2019-01-11,New Zealand,179.0,144.0,1,0.2,165.8,163.3
2019-01-11,Sri Lanka,144.0,179.0,0,0.4,163.9,163.3
2019-01-20,Kuwait,103.0,102.0,1,1.0,103.0,102.0
2019-01-20,Maldives,102.0,103.0,0,0.0,102.0,103.0
2019-01-20,Bahrain,176.0,135.0,1,1.0,176.0,135.0
2019-01-20,Saudi Arabia,135.0,176.0,0,0.0,135.0,176.0
2019-01-21,Maldives,141.0,142.0,0,0.0,121.5,122.5
2019-01-21,Bahrain,142.0,141.0,1,1.0,159.0,138.0
2019-01-21,Saudi Arabia,126.0,127.0,0,0.0,130.5,151.5
2019-01-21,Qatar,127.0,126.0,1,1.0,127.0,126.0
2019-01-22,Maldives,139.0,140.0,0,0.0,127.33333333333333,128.33333333333334
2019-01-22,Saudi Arabia,140.0,139.0,1,0.3333333333333333,133.66666666666666,147.33333333333334
2019-01-23,Qatar,135.0,134.0,1,1.0,131.0,130.0
2019-01-23,Maldives,134.0,135.0,0,0.0,129.0,130.0
2019-01-23,Bahrain,188.0,189.0,0,0.6666666666666666,168.66666666666666,155.0
2019-01-23,Kuwait,189.0,188.0,1,1.0,146.0,145.0
2019-01-24,Kuwait,135.0,137.0,0,0.6666666666666666,142.33333333333334,142.33333333333334
2019-01-24,Saudi Arabia,163.0,157.0,1,0.5,141.0,149.75
2019-01-24,Saudi Arabia,137.0,135.0,1,0.6,140.2,146.8
2019-01-24,Bahrain,157.0,205.0,0,0.5,165.75,167.5
2019-01-24,Qatar,205.0,157.0,1,1.0,155.66666666666666,139.0
2019-01-24,Qatar,157.0,163.0,0,0.75,156.0,145.0
2019-01-31,Nepal,132.0,153.0,0,0.2,105.7,121.5
2019-01-31,U.A.E.,153.0,132.0,1,0.4,144.3,147.1
2019-02-01,South Africa,192.0,186.0,1,0.7,164.1,150.9
2019-02-01,Pakistan,186.0,192.0,0,0.9,165.0,144.6
2019-02-01,U.A.E.,107.0,111.0,0,0.4,140.0,142.1
2019-02-01,Nepal,111.0,107.0,1,0.2,102.7,119.0
2019-02-03,Nepal,104.0,90.0,1,0.3,105.9,120.7
2019-02-03,U.A.E.,90.0,104.0,0,0.4,131.1,134.2
2019-02-03,South Africa,188.0,181.0,1,0.7,163.4,151.5
2019-02-03,Pakistan,181.0,188.0,0,0.8,166.8,147.2
2019-02-06,South Africa,141.0,168.0,0,0.6,155.1,154.2
2019-02-06,Pakistan,168.0,141.0,1,0.8,164.2,146.4
2019-02-06,New Zealand,219.0,139.0,1,0.3,171.4,159.1
2019-02-06,India,139.0,219.0,0,0.7,168.8,153.1
2019-02-08,New Zealand,158.0,162.0,0,0.3,175.5,165.7
2019-02-08,India,162.0,158.0,1,0.7,163.7,161.9
2019-02-10,India,208.0,212.0,0,0.6,168.2,167.2
2019-02-10,New Zealand,212.0,208.0,1,0.3,177.1,168.1
2019-02-13,Oman,144.0,159.0,0,0.3,132.9,152.7
2019-02-13,Ireland,159.0,144.0,1,0.2,138.5,176.4
2019-02-13,Scotland,153.0,154.0,0,0.5,151.6,164.5
2019-02-13,Netherlands,154.0,153.0,1,0.5,130.8,151.0
2019-02-15,Ireland,180.0,181.0,0,0.2,147.2,176.1
2019-02-15,Scotland,181.0,180.0,1,0.5,150.8,166.0
2019-02-15,Oman,166.0,167.0,0,0.2,131.5,151.9
2019-02-15,Netherlands,167.0,166.0,1,0.6,133.0,152.3
2019-02-17,Scotland,115.0,111.0,1,0.5,147.5,163.0
2019-02-17,Netherlands,182.0,183.0,0,0.5,145.3,165.9
2019-02-17,Ireland,183.0,182.0,1,0.3,145.0,171.0
2019-02-17,Oman,111.0,115.0,0,0.2,126.1,146.6
2019-02-21,Ireland,132.0,136.0,0,0.3,144.2,170.2
2019-02-21,Afghanistan,136.0,132.0,1,0.8,142.1,127.5
2019-02-23,Afghanistan,278.0,194.0,1,0.9,160.6,135.7
2019-02-23,Ireland,194.0,278.0,0,0.3,147.8,182.1
2019-02-24,India,126.0,127.0,0,0.6,166.0,165.0
2019-02-24,Australia,127.0,126.0,1,0.4,133.4,147.8
2019-02-24,Afghanistan,210.0,178.0,1,1.0,167.0,138.8
2019-02-24,Ireland,178.0,210.0,0,0.2,145.1,187.2
2019-02-27,Australia,194.0,190.0,1,0.4,137.4,151.7
2019-02-27,India,190.0,194.0,0,0.5,164.9,164.6
2019-03-05,West Indies,160.0,161.0,0,0.3,145.6,162.6
2019-03-05,England,161.0,160.0,1,0.5,174.5,170.9
2019-03-08,England,182.0,45.0,1,0.6,177.2,159.3
2019-03-08,West Indies,45.0,182.0,0,0.2,140.8,166.5
2019-03-10,West Indies,71.0,72.0,0,0.2,132.0,156.6
2019-03-10,England,72.0,71.0,1,0.7,170.7,152.6
2019-03-16,U.A.E.,182.0,158.0,1,0.5,134.8,131.1
2019-03-16,U.S.A.,158.0,182.0,0,0.0,158.0,182.0
2019-03-22,Sri Lanka,164.0,180.0,0,0.4,166.8,167.4
2019-03-22,South Africa,180.0,164.0,1,0.7,155.6,150.3
2019-03-22,P.N.G.,125.0,124.0,1,0.4,115.2,118.3
2019-03-22,Philippines,83.0,216.0,0,0.0,83.0,216.0
2019-03-22,P.N.G.,216.0,83.0,1,0.4,124.4,114.3
2019-03-22,Vanuatu,124.0,125.0,0,0.0,124.0,125.0
2019-03-23,Vanuatu,156.0,93.0,1,0.5,140.0,109.0
2019-03-23,Philippines,93.0,156.0,0,0.0,88.0,186.0
2019-03-24,South Africa,198.0,137.0,1,0.7,156.5,145.2
2019-03-24,Sri Lanka,137.0,198.0,0,0.3,161.1,167.9
2019-03-24,P.N.G.,60.0,56.0,1,0.4,120.5,110.6
2019-03-24,Vanuatu,36.0,46.0,0,0.3333333333333333,105.33333333333333,88.0
2019-03-24,Philippines,46.0,36.0,1,0.3333333333333333,74.0,136.0
2019-03-24,Vanuatu,56.0,60.0,0,0.25,93.0,81.0
2019-03-29,Malta,98.0,99.0,0,0.0,98.0,99.0
2019-03-29,Spain,99.0,98.0,1,1.0,99.0,98.0
2019-03-30,Spain,206.0,97.0,1,1.0,152.5,97.5
2019-03-30,Malta,97.0,206.0,0,0.0,97.5,152.5
2019-04-25,Mexico,108.0,112.0,0,0.0,108.0,112.0
2019-04-25,Belize,112.0,108.0,1,1.0,112.0,108.0
2019-04-25,Costa Rica,112.0,113.0,0,0.0,112.0,113.0
2019-04-25,Panama,113.0,112.0,1,1.0,113.0,112.0
2019-04-26,Panama,148.0,157.0,0,0.5,130.5,134.5
2019-04-26,Costa Rica,133.0,134.0,0,0.0,122.5,123.5
2019-04-26,Mexico,134.0,133.0,1,0.5,121.0,122.5
2019-04-26,Belize,157.0,148.0,1,1.0,134.5,128.0
2019-04-27,Costa Rica,89.0,92.0,0,0.0,111.33333333333333,113.0
2019-04-27,Belize,92.0,89.0,1,1.0,120.33333333333333,115.0
2019-04-27,Panama,148.0,115.0,1,0.6666666666666666,136.33333333333334,128.0
2019-04-27,Mexico,115.0,148.0,0,0.3333333333333333,119.0,131.0
2019-05-05,Pakistan,173.0,175.0,0,0.7,162.8,145.6
2019-05-05,England,175.0,173.0,1,0.8,169.8,150.3
2019-05-11,Germany,149.0,87.0,1,1.0,149.0,87.0
2019-05-11,Belgium,87.0,149.0,0,0.0,87.0,149.0
2019-05-11,Germany,128.0,119.0,1,1.0,138.5,103.0
2019-05-11,Belgium,119.0,128.0,0,0.0,103.0,138.5
2019-05-12,Germany,135.0,133.0,1,1.0,137.33333333333334,113.0
2019-05-12,Belgium,133.0,135.0,0,0.0,113.0,137.33333333333334
2019-05-20,Nigeria,105.0,106.0,0,0.0,105.0,106.0
2019-05-20,Kenya,106.0,105.0,1,0.5,114.7,120.8
2019-05-20,Ghana,91.0,92.0,0,0.0,91.0,92.0
2019-05-20,Namibia,92.0,91.0,1,1.0,92.0,91.0
2019-05-20,Uganda,142.0,90.0,1,1.0,142.0,90.0
2019-05-20,Botswana,90.0,142.0,0,0.0,90.0,142.0
2019-05-21,Ghana,88.0,141.0,0,0.0,89.5,116.5
2019-05-21,Botswana,108.0,119.0,0,0.0,99.0,130.5
2019-05-21,Kenya,141.0,88.0,1,0.5,117.4,118.3
2019-05-21,Uganda,125.0,167.0,0,0.5,133.5,128.5
2019-05-21,Nigeria,119.0,108.0,1,0.5,112.0,107.0
2019-05-21,Namibia,167.0,125.0,1,1.0,129.5,108.0
2019-05-22,Nigeria,135.0,107.0,1,0.6666666666666666,119.66666666666667,107.0
2019-05-22,Ghana,107.0,135.0,0,0.0,95.33333333333333,122.66666666666667
2019-05-22,Botswana,46.0,50.0,0,0.0,81.33333333333333,103.66666666666667
2019-05-22,Namibia,50.0,46.0,1,1.0,103.0,87.33333333333333
2019-05-22,Kenya,145.0,144.0,1,0.6,124.1,121.4
2019-05-22,Uganda,144.0,145.0,0,0.3333333333333333,137.0,134.0
2019-05-23,Uganda,117.0,113.0,1,0.5,132.0,128.75
2019-05-23,Ghana,113.0,117.0,0,0.0,99.75,121.25
2019-05-25,Germany,53.0,57.0,0,0.75,116.25,99.0
2019-05-25,Italy,57.0,53.0,1,1.0,57.0,53.0
2019-05-25,Germany,130.0,135.0,0,0.6,119.0,106.2
2019-05-25,Italy,135.0,130.0,1,1.0,96.0,91.5
2019-06-01,Jersey,164.0,123.0,1,1.0,164.0,123.0
2019-06-01,Guernsey,123.0,164.0,0,0.0,123.0,164.0
2019-06-01,Jersey,171.0,95.0,1,1.0,167.5,109.0
2019-06-01,Guernsey,95.0,171.0,0,0.0,109.0,167.5
2019-06-15,Guernsey,108.0,109.0,0,0.0,108.66666666666667,148.0
2019-06-15,Jersey,109.0,108.0,1,1.0,148.0,108.66666666666667
2019-06-15,Germany,118.0,117.0,1,0.6666666666666666,118.83333333333333,108.0
2019-06-15,Norway,151.0,85.0,0,0.0,151.0,85.0
2019-06-15,Italy,85.0,151.0,1,1.0,92.33333333333333,111.33333333333333
2019-06-15,Guernsey,117.0,118.0,0,0.0,110.75,140.5
2019-06-16,Germany,134.0,138.0,0,0.5714285714285714,121.0,112.28571428571429
2019-06-16,Italy,138.0,134.0,1,1.0,103.75,117.0
2019-06-16,Jersey,131.0,113.0,1,1.0,143.75,109.75
2019-06-16,Denmark,113.0,131.0,0,0.0,113.0,131.0
2019-06-16,Italy,121.0,110.0,1,1.0,107.2,115.6
2019-06-16,Guernsey,110.0,121.0,0,0.0,110.6,136.6
2019-06-16,Jersey,160.0,80.0,1,1.0,147.0,103.8
2019-06-16,Norway,80.0,160.0,0,0.0,115.5,122.5
2019-06-17,Denmark,141.0,95.0,1,0.5,127.0,113.0
2019-06-17,Norway,95.0,141.0,0,0.0,108.66666666666667,128.66666666666666
2019-06-19,Norway,95.0,96.0,0,0.0,105.25,120.5
2019-06-19,Italy,76.0,149.0,0,0.8333333333333334,102.0,121.16666666666667
2019-06-19,Guernsey,96.0,95.0,1,0.16666666666666666,108.16666666666667,129.66666666666666
2019-06-19,Germany,110.0,109.0,1,0.625,119.625,111.875
2019-06-19,Denmark,109.0,110.0,0,0.3333333333333333,121.0,112.0
2019-06-19,Jersey,149.0,76.0,1,1.0,147.33333333333334,99.16666666666667
2019-06-20,Jersey,134.0,136.0,0,0.8571428571428571,145.42857142857142,104.42857142857143
2019-06-20,Italy,128.0,158.0,0,0.7142857142857143,105.71428571428571,126.42857142857143
2019-06-20,Denmark,158.0,128.0,1,0.5,130.25,116.0
2019-06-20,Germany,136.0,134.0,1,0.6666666666666666,121.44444444444444,114.33333333333333
2019-06-20,Norway,99.0,101.0,0,0.0,104.0,116.6
2019-06-20,Denmark,112.0,118.0,0,0.4,126.6,116.4
2019-06-20,Guernsey,118.0,112.0,1,0.2857142857142857,109.57142857142857,127.14285714285714
2019-06-20,Germany,101.0,99.0,1,0.7,119.4,112.8
2019-06-23,Netherlands,199.0,150.0,1,0.5,150.4,166.3
2019-06-23,Zimbabwe,150.0,199.0,0,0.0,135.4,163.9
2019-06-24,Thailand,113.0,114.0,0,0.0,113.0,114.0
2019-06-24,Malaysia,114.0,113.0,1,1.0,114.0,113.0
2019-06-25,Malaysia,186.0,113.0,1,1.0,150.0,113.0
2019-06-25,Maldives,113.0,186.0,0,0.0,125.8,141.2
2019-06-26,Thailand,130.0,131.0,0,0.0,121.5,122.5
2019-06-26,Maldives,131.0,130.0,1,0.16666666666666666,126.66666666666667,139.33333333333334
2019-06-27,Thailand,127.0,129.0,0,0.0,123.33333333333333,124.66666666666667
2019-06-27,Malaysia,129.0,127.0,1,1.0,143.0,117.66666666666667
2019-06-29,Maldives,153.0,154.0,0,0.14285714285714285,130.42857142857142,141.42857142857142
2019-06-29,Thailand,154.0,153.0,1,0.25,131.0,131.75
2019-07-04,Kuwait,157.0,154.0,1,0.75,146.0,145.25
2019-07-04,Qatar,154.0,157.0,0,0.6,155.6,147.4
2019-07-06,Kuwait,203.0,206.0,0,0.6,157.4,157.4
2019-07-06,Qatar,206.0,203.0,1,0.6666666666666666,164.0,156.66666666666666
2019-07-08,Samoa,83.0,29.0,0,0.0,83.0,29.0
2019-07-08,P.N.G.,29.0,83.0,1,0.5,110.7,106.1
2019-07-09,Vanuatu,77.0,78.0,0,0.2,89.8,80.4
2019-07-09,P.N.G.,78.0,77.0,1,0.6,109.3,104.1
2019-07-09,Vanuatu,147.0,148.0,0,0.16666666666666666,99.33333333333333,91.66666666666667
2019-07-09,Samoa,148.0,147.0,1,0.5,115.5,88.0
2019-07-10,P.N.G.,83.0,81.0,1,0.7,108.7,102.6
2019-07-10,Samoa,81.0,83.0,0,0.3333333333333333,104.0,86.33333333333333
2019-07-12,Vanuatu,180.0,148.0,1,0.2857142857142857,110.85714285714286,99.71428571428571
2019-07-12,Samoa,148.0,180.0,0,0.25,115.0,109.75
2019-07-12,P.N.G.,181.0,122.0,1,0.7,115.2,104.3
2019-07-12,Vanuatu,122.0,181.0,0,0.25,112.25,109.875
2019-07-12,Zimbabwe,132.0,134.0,0,0.0,135.1,163.5
2019-07-12,Ireland,134.0,132.0,1,0.3,145.3,179.6
2019-07-13,Finland,116.0,117.0,0,0.0,116.0,117.0
2019-07-13,Finland,86.0,124.0,0,0.0,101.0,120.5
2019-07-13,Denmark,124.0,86.0,1,0.5,126.16666666666667,111.33333333333333
2019-07-13,Denmark,117.0,116.0,1,0.5714285714285714,124.85714285714286,112.0
2019-07-13,Malaysia,128.0,129.0,0,0.75,139.25,120.5
2019-07-13,Vanuatu,105.0,137.0,0,0.2222222222222222,111.44444444444444,112.88888888888889
2019-07-13,P.N.G.,137.0,105.0,1,0.8,118.7,104.0
2019-07-13,Nepal,129.0,128.0,1,0.4,107.2,120.1
2019-07-14,Nepal,173.0,167.0,1,0.5,117.6,119.6
2019-07-14,Malaysia,167.0,173.0,0,0.6,144.8,131.0
2019-07-14,Ireland,171.0,172.0,0,0.3,155.4,175.5
2019-07-14,Zimbabwe,172.0,171.0,1,0.1,140.3,168.5
2019-07-22,Qatar,153.0,186.0,0,0.5714285714285714,162.42857142857142,160.85714285714286
2019-07-22,Singapore,186.0,153.0,1,1.0,186.0,153.0
2019-07-22,Malaysia,162.0,120.0,1,0.6666666666666666,147.66666666666666,129.16666666666666
2019-07-22,Kuwait,120.0,162.0,0,0.5,151.16666666666666,158.16666666666666
2019-07-23,Nepal,122.0,124.0,0,0.5,116.7,117.1
2019-07-23,Qatar,124.0,122.0,1,0.625,157.625,156.0
2019-07-24,Malaysia,83.0,86.0,0,0.5714285714285714,138.42857142857142,123.0
2019-07-24,Nepal,86.0,83.0,1,0.5,111.2,111.5
2019-07-26,Singapore,96.0,92.0,1,1.0,141.0,122.5
2019-07-26,Malaysia,92.0,96.0,0,0.5,132.625,119.625
2019-07-26,Kuwait,197.0,187.0,1,0.5714285714285714,157.71428571428572,162.28571428571428
2019-07-26,Qatar,187.0,197.0,0,0.5555555555555556,160.88888888888889,160.55555555555554
2019-07-27,Kuwait,141.0,143.0,0,0.5,155.625,159.875
2019-07-27,Nepal,143.0,141.0,1,0.6,120.2,120.2
2019-07-27,Malaysia,144.0,147.0,0,0.4444444444444444,133.88888888888889,122.66666666666667
2019-07-27,Qatar,147.0,144.0,1,0.6,159.5,158.9
2019-07-28,Singapore,191.0,109.0,1,1.0,157.66666666666666,118.0
2019-07-28,Nepal,109.0,191.0,0,0.6,120.2,128.3
2019-08-03,India,98.0,95.0,1,0.5,163.7,163.2
2019-08-03,West Indies,95.0,98.0,0,0.2,128.0,148.0
2019-08-03,Netherlands,168.0,181.0,0,0.5,153.1,169.6
2019-08-03,U.A.E.,181.0,168.0,1,0.6,138.3,133.2
2019-08-04,India,167.0,98.0,1,0.5,160.9,160.6
2019-08-04,West Indies,98.0,167.0,0,0.2,126.9,153.7
2019-08-05,Netherlands,136.0,140.0,0,0.5,157.5,165.3
2019-08-05,U.A.E.,140.0,136.0,1,0.7,138.7,130.8
2019-08-06,India,150.0,146.0,1,0.5,157.7,157.1
2019-08-06,West Indies,146.0,150.0,0,0.2,129.1,149.2
2019-08-06,U.A.E.,152.0,138.0,1,0.7,143.1,134.4
2019-08-06,Netherlands,138.0,152.0,0,0.4,156.9,166.5
2019-08-08,Netherlands,150.0,153.0,0,0.3,156.0,166.0
2019-08-08,U.A.E.,153.0,150.0,1,0.7,140.4,134.4
2019-08-17,Finland,135.0,141.0,0,0.0,112.33333333333333,127.33333333333333
2019-08-17,Spain,141.0,135.0,1,1.0,148.66666666666666,110.0
2019-08-17,Finland,185.0,103.0,1,0.25,130.5,121.25
2019-08-17,Spain,103.0,185.0,0,0.75,137.25,128.75
2019-08-18,U.S.A.,135.0,141.0,0,0.0,146.5,161.5
2019-08-18,Canada,196.0,112.0,1,0.2,133.8,138.6
2019-08-18,Cayman Is,112.0,196.0,0,0.0,112.0,196.0
2019-08-18,Finland,158.0,159.0,0,0.2,136.0,128.8
2019-08-18,Spain,159.0,158.0,1,0.8,141.6,134.6
2019-08-18,Bermuda,141.0,135.0,1,0.25,87.75,87.25
2019-08-19,Cayman Is,68.0,60.0,0,0.0,90.0,128.0
2019-08-19,U.S.A.,60.0,68.0,1,0.3333333333333333,117.66666666666667,130.33333333333334
2019-08-19,Namibia,193.0,100.0,1,1.0,125.5,90.5
2019-08-19,Botswana,100.0,193.0,0,0.0,86.0,126.0
2019-08-20,Botswana,116.0,240.0,0,0.0,92.0,148.8
2019-08-20,Namibia,240.0,116.0,1,1.0,148.4,95.6
2019-08-21,Cayman Is,116.0,117.0,0,0.0,98.66666666666667,124.33333333333333
2019-08-21,Bermuda,117.0,116.0,1,0.4,93.6,93.0
2019-08-21,U.S.A.,144.0,145.0,0,0.25,124.25,134.0
2019-08-21,Canada,145.0,144.0,1,0.3,134.5,138.9
2019-08-22,Bermuda,142.0,141.0,1,0.5,101.66666666666667,101.0
2019-08-22,Canada,95.0,91.0,1,0.4,134.7,134.5
2019-08-22,U.S.A.,141.0,142.0,0,0.2,127.6,135.6
2019-08-22,Botswana,96.0,174.0,0,0.0,92.66666666666667,153.0
2019-08-22,Namibia,174.0,96.0,1,1.0,152.66666666666666,95.66666666666667
2019-08-22,Cayman Is,91.0,95.0,0,0.0,96.75,117.0
2019-08-23,Botswana,85.0,86.0,0,0.0,91.57142857142857,143.42857142857142
2019-08-23,Namibia,86.0,85.0,1,1.0,143.14285714285714,94.14285714285714
2019-08-24,Cayman Is,66.0,70.0,0,0.0,90.6,107.6
2019-08-24,U.S.A.,70.0,66.0,1,0.3333333333333333,118.0,124.0
2019-08-24,Bermuda,116.0,120.0,0,0.42857142857142855,103.71428571428571,103.71428571428571
2019-08-24,Canada,120.0,116.0,1,0.5,133.4,128.7
2019-08-25,Bermuda,115.0,114.0,1,0.5,105.125,105.0
2019-08-25,Cayman Is,114.0,115.0,0,0.0,94.5,108.83333333333333
2019-08-25,Canada,173.0,158.0,1,0.6,140.1,133.6
2019-08-25,U.S.A.,158.0,173.0,0,0.2857142857142857,123.71428571428571,131.0
2019-08-29,Romania,137.0,106.0,1,1.0,137.0,106.0
2019-08-29,Austria,106.0,137.0,0,0.0,106.0,137.0
2019-08-29,Turkey,28.0,29.0,0,0.0,28.0,29.0
2019-08-29,Luxembourg,29.0,28.0,1,1.0,29.0,28.0
2019-08-29,Romania,226.0,53.0,1,1.0,181.5,79.5
2019-08-29,Turkey,53.0,226.0,0,0.0,40.5,127.5
2019-08-30,Czech Rep.,278.0,21.0,1,1.0,278.0,21.0
2019-08-30,Turkey,21.0,278.0,0,0.0,34.0,177.66666666666666
2019-08-30,Luxembourg,127.0,129.0,0,0.5,78.0,78.5
2019-08-30,Romania,129.0,127.0,1,1.0,164.0,95.33333333333333
2019-08-30,Czech Rep.,125.0,126.0,0,0.5,201.5,73.5
2019-08-30,Austria,126.0,125.0,1,0.5,116.0,131.0
2019-08-31,Austria,33.0,32.0,1,0.6666666666666666,88.33333333333333,98.0
2019-08-31,Turkey,32.0,33.0,0,0.0,33.5,141.5
2019-08-31,Czech Rep.,116.0,115.0,1,0.6666666666666666,173.0,87.33333333333333
2019-08-31,Romania,115.0,116.0,0,0.75,151.75,100.5
2019-08-31,Luxembourg,104.0,239.0,0,0.3333333333333333,86.66666666666667,132.0
2019-08-31,Austria,239.0,104.0,1,0.75,126.0,99.5
2019-09-01,Sri Lanka,174.0,175.0,0,0.2,157.5,171.9
2019-09-01,Czech Rep.,163.0,193.0,0,0.5,170.5,113.75
2019-09-01,New Zealand,175.0,174.0,1,0.4,170.3,161.0
2019-09-01,Czech Rep.,148.0,145.0,1,0.6,166.0,120.0
2019-09-01,Luxembourg,145.0,148.0,0,0.25,101.25,136.0
2019-09-01,Austria,193.0,163.0,1,0.8,139.4,112.2
2019-09-03,Sri Lanka,161.0,165.0,0,0.1,156.1,171.0
2019-09-03,New Zealand,165.0,161.0,1,0.5,167.6,157.7
2019-09-06,Sri Lanka,125.0,88.0,1,0.2,147.2,158.3
2019-09-06,New Zealand,88.0,125.0,0,0.5,161.4,158.1
2019-09-13,Zimbabwe,144.0,148.0,0,0.1,140.6,167.5
2019-09-13,Bangladesh,148.0,144.0,1,0.4,152.6,147.3
2019-09-14,Zimbabwe,169.0,197.0,0,0.1,146.7,169.0
2019-09-14,Afghanistan,197.0,169.0,1,1.0,174.6,143.7
2019-09-15,Bangladesh,139.0,164.0,0,0.4,154.3,147.0
2019-09-15,Afghanistan,164.0,139.0,1,1.0,175.2,143.5
2019-09-16,Scotland,252.0,194.0,1,0.5,159.3,169.1
2019-09-16,Netherlands,194.0,252.0,0,0.3,159.4,175.1
2019-09-17,Scotland,193.0,194.0,0,0.5,167.3,167.4
2019-09-17,Ireland,194.0,193.0,1,0.4,160.4,178.8
2019-09-18,Ireland,181.0,183.0,0,0.4,170.6,181.1
2019-09-18,Netherlands,183.0,181.0,1,0.4,167.1,171.1
2019-09-18,South Africa,149.0,151.0,0,0.7,154.9,143.1
2019-09-18,India,151.0,149.0,1,0.6,155.9,156.2
2019-09-18,Bangladesh,175.0,136.0,1,0.5,158.4,147.1
2019-09-18,Zimbabwe,136.0,175.0,0,0.1,147.4,163.6
2019-09-19,Netherlands,123.0,126.0,0,0.3,164.0,168.4
2019-09-19,Scotland,126.0,123.0,1,0.6,164.3,159.3
2019-09-20,Afghanistan,155.0,156.0,0,0.9,174.0,146.9
2019-09-20,Zimbabwe,156.0,155.0,1,0.2,146.8,162.8
2019-09-20,Ireland,186.0,185.0,1,0.4,173.3,185.2
2019-09-20,Scotland,185.0,186.0,0,0.6,174.6,161.3
2019-09-21,Afghanistan,138.0,139.0,0,0.8,174.3,147.4
2019-09-21,Bangladesh,139.0,138.0,1,0.6,157.9,146.4
2019-09-22,India,134.0,140.0,0,0.5,152.5,153.8
2019-09-22,South Africa,140.0,134.0,1,0.8,159.1,146.6
2019-09-27,Zimbabwe,133.0,132.0,1,0.3,145.0,160.6
2019-09-27,Nepal,132.0,133.0,0,0.6,124.1,131.7
2019-09-28,Singapore,151.0,154.0,0,0.75,156.0,127.0
2019-09-28,Nepal,154.0,151.0,1,0.7,126.3,131.5
2019-09-29,Vanuatu,151.0,134.0,1,0.3,115.4,115.0
2019-09-29,Malaysia,134.0,151.0,0,0.4,133.9,125.5
2019-09-29,Singapore,181.0,177.0,1,0.8,161.0,137.0
2019-09-29,Zimbabwe,177.0,181.0,0,0.3,150.1,162.7
2019-10-01,Zimbabwe,160.0,120.0,1,0.4,152.9,161.2
2019-10-01,Nepal,120.0,160.0,0,0.6,127.2,136.8
2019-10-02,Malaysia,134.0,108.0,1,0.4,135.9,125.0
2019-10-02,Vanuatu,108.0,134.0,0,0.3,113.8,115.9
2019-10-03,Brazil,73.0,75.0,0,0.0,73.0,75.0
2019-10-03,Peru,75.0,73.0,1,1.0,75.0,73.0
2019-10-03,Chile,61.0,96.0,0,0.0,61.0,96.0
2019-10-03,Argentina,47.0,46.0,1,1.0,47.0,46.0
2019-10-03,Brazil,96.0,61.0,1,0.5,84.5,68.0
2019-10-03,Zimbabwe,168.0,167.0,1,0.5,154.7,158.0
2019-10-03,Singapore,167.0,168.0,0,0.6666666666666666,162.0,142.16666666666666
2019-10-03,Vanuatu,145.0,144.0,1,0.3,112.7,121.0
2019-10-03,Malaysia,144.0,145.0,0,0.3,131.7,128.2
2019-10-03,Mexico,46.0,47.0,0,0.25,100.75,110.0
2019-10-04,Chile,104.0,99.0,1,0.5,82.5,97.5
2019-10-04,Mexico,99.0,104.0,0,0.2,100.4,108.8
2019-10-04,Vanuatu,184.0,206.0,0,0.3,127.5,137.0
2019-10-04,Malaysia,206.0,184.0,1,0.3,139.4,133.9
2019-10-04,Argentina,105.0,76.0,1,1.0,76.0,61.0
2019-10-04,Argentina,86.0,85.0,1,1.0,79.33333333333333,69.0
2019-10-04,Peru,85.0,86.0,0,0.5,80.0,79.5
2019-10-04,Brazil,76.0,105.0,0,0.3333333333333333,81.66666666666667,80.33333333333333
2019-10-05,Oman,97.0,96.0,1,0.3,125.7,139.0
